shard,sample_index,sample_id,points,xyz_absmax,zero_loc_mean,max_locnorm,max_surface_residual
0,27,root_000_abc_pcd_mf30/abc_0000_step_v00/01c248fe-5d24-43e6-9925-8d8c705f0328_00004092_682d0d68eb404db58e39f511_step_005.txt,2048,0.9999499917030334,0.0593759240555166,0.8543412195927435,5.0200459505322925e-05
0,28,root_000_abc_pcd_mf30/abc_0000_step_v00/01dc3a6b-991b-424c-a2a6-67f79ad9a6d0_00009885_086229ea796640d29acd68ff_step_020.txt,2048,1.0,0.5395920612063492,1.0,4.76924377370222e-05
0,29,root_000_abc_pcd_mf30/abc_0000_step_v00/01dd0dd1-baeb-4e1a-8f77-deaadc747c06_00004685_346db52330de42e7a402d1cd_step_000.txt,2048,1.0,0.1954995354899438,1.0,0.0
0,30,root_000_abc_pcd_mf30/abc_0000_step_v00/01de7f8e-0f12-47ec-a42b-84eb06c00b0c_00007995_c477dc6595b64b47a46dd1f7_step_018.txt,2048,1.0,0.2604376771211492,1.1350940465927124,0.00010690205877171566
0,31,root_000_abc_pcd_mf30/abc_0000_step_v00/01e2cd19-0f84-4638-a12b-28118283ca35_00001206_e44a0f9afbe84b918f789f0f_step_006.txt,2048,0.923803985118866,0.2907538871503162,0.8468899726867676,6.73864184455586e-05
0,32,root_000_abc_pcd_mf30/abc_0000_step_v00/01f82378-ce55-4ada-b73c-766ba609e271_00003625_0177d6f068ee48e884ebea72_step_003.txt,2048,0.9999849796295166,0.41062117912128954,1.5043729543685913,6.598039868949135e-05
0,33,root_000_abc_pcd_mf30/abc_0000_step_v00/01f88585-8525-4af9-b5f0-82aa4b1c2842_00002785_2150a50d7ae54ec1ab562d25_step_011.txt,2048,1.0,0.5224609422439244,1.0,0.0
0,34,root_000_abc_pcd_mf30/abc_0000_step_v00/020d506d-af6e-4123-9c69-f40ed020a444_00004797_29ce3eb9259f4becb9a5e526_step_043.txt,2048,0.999908983707428,0.6372179180299871,1.632127046585083,6.512346178111361e-05
0,35,root_000_abc_pcd_mf30/abc_0000_step_v00/020db44d-9a7b-4b42-b84b-25209e894b87_00005885_ea368ec429bf496293e449b0_step_006.txt,2048,0.999987006187439,0.8149255726453563,0.9668789610732564,1.0594800985141983e-06
0,36,root_000_abc_pcd_mf30/abc_0000_step_v00/02159950-7f32-4ee2-bf50-626ba6df79fa_00008510_517ddb236ffa444ba892839b_step_001.txt,2048,1.0,0.0556640625,1.0,5.0190134012237375e-05
0,37,root_000_abc_pcd_mf30/abc_0000_step_v00/022731f0-a223-4bc2-94b6-abe3e84002fd_00005061_d29ff8e74a0f49809e533f48_step_013.txt,2048,1.0,0.2562974084848527,1.0,9.102266433155815e-05
0,38,root_000_abc_pcd_mf30/abc_0000_step_v00/02454c83-cd01-4ae3-8578-7d915218965c_00003899_c1036796c0ca4b449b13d68c_step_000.txt,2048,0.9999499917030334,0.6954779725319451,1.0362690272720234,6.601078805494598e-05
0,39,root_000_abc_pcd_mf30/abc_0000_step_v00/024de75b-4695-4445-af5e-dee83ff8b9f9_00007137_e28b3702ca9945e8afcbe99a_step_000.txt,2048,1.0,0.9107771103131757,1.0,4.887842825157529e-05
0,40,root_000_abc_pcd_mf30/abc_0000_step_v00/02530acf-abff-4a73-9833-bac8487e6044_00002174_af3af6b131e747f38dbcb2c5_step_009.txt,2048,1.0,0.05340314136125655,1.0,5.028232849475789e-05
0,41,root_000_abc_pcd_mf30/abc_0000_step_v00/025ff09c-306c-455b-9f44-f7945721d8ac_00009918_086229ea796640d29acd68ff_step_053.txt,2048,1.0,0.05535156286714482,1.0,0.0
0,42,root_000_abc_pcd_mf30/abc_0000_step_v00/0268c016-e2f0-49cf-bd56-4115cfa0e764_00008835_2c3ad74d18cb4fb18fb86bef_step_000.txt,2048,1.0,0.08355713032506173,1.0,0.0
0,43,root_000_abc_pcd_mf30/abc_0000_step_v00/0271391f-4dae-475c-86b0-2ca2b78b42bf_00001408_49414db2dd594dc6a3907cf3_step_011.txt,2048,1.0,0.28864968229754595,1.0,4.930753082141304e-05
0,44,root_000_abc_pcd_mf30/abc_0000_step_v00/0287fcb4-c1c2-42b7-9520-af69edff0c81_00009989_ba508426162c40128d0c7a2a_step_003.txt,2048,1.0,0.16135606862735585,1.0,0.0
0,45,root_000_abc_pcd_mf30/abc_0000_step_v00/028b8c16-6a48-436b-94f0-1c123fad803e_00002155_cde1f6a0f70c4897a0016114_step_000.txt,2048,0.9999949932098389,0.5225072495317383,0.9901551207221447,4.868955728564578e-05
0,46,root_000_abc_pcd_mf30/abc_0000_step_v00/0299f9ec-22f0-4b59-9b08-ceece9d7fdd1_00009102_eb2eece282204cf7bfef296f_step_005.txt,2048,0.9999560117721558,0.7812264053868414,0.9098042006888367,7.349736656531158e-05
0,47,root_000_abc_pcd_mf30/abc_0000_step_v00/029adca5-ba31-4dd0-a529-ffae8a35c6a9_00005350_6f2b061c8a6c49d7b9273adb_step_000.txt,2048,1.0,0.275761716067791,1.0,5.044456066305436e-05
0,48,root_000_abc_pcd_mf30/abc_0000_step_v00/02abed33-a1b5-46fa-ab98-ef7b8f051549_00007294_e8023edc757f420a82cea01d_step_000.txt,2048,0.9238520264625549,0.3343743669541979,0.8083950281143188,8.672650921343061e-05
0,49,root_000_abc_pcd_mf30/abc_0000_step_v00/02af5f90-1194-4184-882a-ca3b994c5e29_00007036_91f40a29550d4dd7bbae2743_step_021.txt,2048,0.9999849796295166,0.46090610900714923,0.9999849796295166,7.416051373465571e-05
0,50,root_000_abc_pcd_mf30/abc_0000_step_v00/02c9924c-6439-43ce-b4f6-4da9e9afce71_00007584_3f458a7c25da4be990364aa5_step_006.txt,2048,1.0,0.29673427029362986,1.0,5.093460011604614e-05
0,51,root_000_abc_pcd_mf30/abc_0000_step_v00/02d17f11-0fad-4842-9dcc-3129c1802cb0_00008627_553f2c7314044b629ac635c5_step_002.txt,2048,0.9999570250511169,0.3342120998244985,0.9999570250511169,8.429649547281315e-05
0,52,root_000_abc_pcd_mf30/abc_0000_step_v00/02ff0142-820d-485b-af84-feb0fb273d61_00009450_da3514d54f2642469a70d9ad_step_019.txt,2048,0.9994950294494629,0.6539422197393134,0.9652090072631836,0.0002845792933138802
0,53,root_000_abc_pcd_mf30/abc_0000_step_v00/0307a16f-bff2-4de0-b122-3d656ec1180f_00008199_d0a04676bb3b46dfaba09434_step_038.txt,2048,0.9999889731407166,0.3962259005927029,1.2535779476165771,6.719508684904785e-05
0,54,root_000_abc_pcd_mf30/abc_0000_step_v00/031718e8-0846-4b03-acfc-cde5978fbc49_00005522_94a393ff9de04717b724996d_step_005.txt,2048,0.981145977973938,0.8050077866752141,0.8391969799995422,0.0
0,55,root_000_abc_pcd_mf30/abc_0000_step_v00/032fc081-6952-4205-b44e-47d6bb956051_00009706_932b3ec3d64f45c79079f9c3_step_000.txt,2048,0.9091169834136963,0.03623992806490096,0.3583120107650757,4.991594369407881e-05
0,56,root_000_abc_pcd_mf30/abc_0000_step_v00/033ea2ad-6cf5-431e-8de0-0c4aa2aeb685_00003431_2d6dbaff39704ec8b852ceec_step_000.txt,2048,1.0,0.21255980085660262,1.0,6.327116971118624e-05
0,57,root_000_abc_pcd_mf30/abc_0000_step_v00/034bc8ea-5c10-4083-bed7-52342e372c0d_00006464_5cd0e4becff44cb39cbd6d03_step_010.txt,2048,0.999966025352478,0.20890620361791318,0.4480000138282776,5.024230938910357e-05
0,58,root_000_abc_pcd_mf30/abc_0000_step_v00/0373c10b-0b94-4188-bc3b-f795e88f7d93_00003168_a37a620c97ed465d982c64b1_step_002.txt,2048,1.0,0.23067189598470952,1.0,5.045404755010807e-05
0,59,root_000_abc_pcd_mf30/abc_0000_step_v00/038515ce-6a6a-4b51-bded-84ab96b779a9_00009780_9b346438bff54f71ae35db1e_step_005.txt,2048,0.975907027721405,0.14326800405979156,0.14326800405979156,0.0
0,60,root_000_abc_pcd_mf30/abc_0000_step_v00/038f8878-feaf-4dc6-b061-7b2a17e26f86_00008637_19fd27d135684d3387a84519_step_007.txt,2048,1.0,0.3794841771014035,1.7282969951629639,9.312739615432997e-05
0,61,root_000_abc_pcd_mf30/abc_0000_step_v00/03b54b6a-2533-4bba-8e03-b5e0f83cea03_00009018_e0f41751504e4194988a0ddd_step_004.txt,2048,1.0,0.3535215322044678,1.0,5.0584421871530116e-05
0,62,root_000_abc_pcd_mf30/abc_0000_step_v00/03e4f926-5611-4e37-b86a-a5f7ac0f5640_00007269_adfc323e64d54b67a5c4aca6_step_006.txt,2048,0.9999690055847168,0.15039062724099495,0.4000000059604645,5.028648066274233e-05
0,63,root_000_abc_pcd_mf30/abc_0000_step_v00/03e6001b-2772-4238-94ae-9b871d2c520d_00005441_b3d20cb27bd442639cb5d6fb_step_000.txt,2048,1.0,0.18191392527427777,1.0,5.028273199376987e-05
0,64,root_000_abc_pcd_mf30/abc_0000_step_v00/03fcf7b9-7985-4a71-8bc1-7097b20cd992_00004109_27b74b9dcbe34e21aaec80c1_step_002.txt,2048,0.9999920129776001,0.19821430895144548,0.9999920129776001,5.0646550294741743e-05
0,65,root_000_abc_pcd_mf30/abc_0000_step_v00/04132da1-f80f-4a2b-8b0e-544d41708fd3_00005818_674ebadca6a64d00ae758445_step_003.txt,2048,1.0,0.21821544763644074,1.0797770023345947,6.125823848637801e-05
0,66,root_000_abc_pcd_mf30/abc_0000_step_v00/04187d78-ca62-43a0-9f63-4f1921f709dc_00000123_b70e8b6a4f0046dc80a97c57_step_000.txt,2048,0.9999970197677612,0.1946901460760273,0.3086110055446625,5.0234805538673655e-05
0,67,root_000_abc_pcd_mf30/abc_0000_step_v00/041c03e3-ba99-4d9d-b23c-e3bb12067b3e_00001538_e1d62958d7ca4ad18fefd54d_step_005.txt,2048,0.9999679923057556,0.052164505221298896,0.08333300054073334,5.0629544778857394e-05
0,68,root_000_abc_pcd_mf30/abc_0000_step_v00/042b4722-27c7-40f6-ad40-fa11feea4ca3_00004403_2f3c47ebc0054b4f8e0e4cf4_step_001.txt,2048,1.0,0.3226872492053291,1.0,5.06993425985619e-05
0,69,root_000_abc_pcd_mf30/abc_0000_step_v00/04461b6d-682b-4976-9eb7-a84bbb255eb3_00000140_2fc54fcd110d4f49969163c4_step_003.txt,2048,1.0,0.306377977116442,1.0,4.996621310722482e-05
0,70,root_000_abc_pcd_mf30/abc_0000_step_v00/044a6a22-e3ac-4744-8b41-db12a8e0cac1_00007768_ef67967ac2264abb843d71e8_step_005.txt,2048,1.0,0.21504660452729693,1.0,5.018431500053433e-05
0,71,root_000_abc_pcd_mf30/abc_0000_step_v00/044b22a4-0478-4de3-b8a3-8f94fcd343b4_00001850_946ac44037f142e28b979db3_step_000.txt,2048,0.9999989867210388,0.0,0.0,4.995669983434703e-05
0,72,root_000_abc_pcd_mf30/abc_0000_step_v00/0455893a-bcb1-4d69-89c5-d8c0ec442e57_00003221_04893ba73e6f4c298353bb57_step_002.txt,2048,1.0,0.5616030520824908,1.2552390039688284,4.981498650047378e-05
0,73,root_000_abc_pcd_mf30/abc_0000_step_v00/045a4bc8-c4e2-4cc3-8c37-bcf100b42885_00008420_745f9c70272949a994a020fe_step_003.txt,2048,1.0,0.2684499031593077,1.0,0.0
0,74,root_000_abc_pcd_mf30/abc_0000_step_v00/04678d45-7481-4217-bcab-8901394aa791_00007519_de64d25dff4b4f22ab88096b_step_002.txt,2048,1.0,0.08506777388538467,1.0,0.0
0,75,root_000_abc_pcd_mf30/abc_0000_step_v00/04758c3a-42e1-422c-8a50-ac04979502c3_00002470_29723375b84743e88efbbbe6_step_002.txt,2048,1.0,2.0086828330467488,10.174199104309082,9.766554680712414e-05
0,76,root_000_abc_pcd_mf30/abc_0000_step_v00/04790592-f2c9-435e-8a97-ee02fd33f4bb_00004898_29ce3eb9259f4becb9a5e526_step_144.txt,2048,1.0,0.3362120584755963,1.0,5.027786857310368e-05
0,77,root_000_abc_pcd_mf30/abc_0000_step_v00/047a0793-97bf-4d20-b188-3d7c78e5b29e_00002341_d062d71fb5e341d8bd8816b4_step_000.txt,2048,0.9996140003204346,0.5118822470247983,0.9006199836730957,0.0
0,78,root_000_abc_pcd_mf30/abc_0000_step_v00/04a5b170-7a6a-466e-8e7f-90fc50954698_00009749_bdb26e9a610c417cbccd6c20_step_026.txt,2048,0.9999889731407166,0.19834906703908928,1.2601569890975952,6.60082037846621e-05
0,79,root_000_abc_pcd_mf30/abc_0000_step_v00/04ac9395-71ed-42dc-8da4-a7d19b335a2e_00009643_fea1ded3223e4aeaa2843864_step_008.txt,2048,0.9979130029678345,0.4069550835067922,0.5058232060827722,6.705424365338608e-05
0,80,root_000_abc_pcd_mf30/abc_0000_step_v00/04b913d5-7f62-480a-86b8-583840d25eaf_00009944_086229ea796640d29acd68ff_step_079.txt,2048,1.0,0.6066664231176082,1.0,5.0258777522002585e-05
0,81,root_000_abc_pcd_mf30/abc_0000_step_v00/04ca2836-e3bc-4abb-b5dc-9185bd6242df_00004532_909b28d0b0004b8d835a3f25_step_002.txt,2048,1.0,0.10546875,1.0,4.9798599347450345e-05
0,82,root_000_abc_pcd_mf30/abc_0000_step_v00/04f9ae8a-1c24-45da-88c6-e7b9423bf4cf_00003369_fed6053732594368a812ac66_step_001.txt,2048,1.0,0.13226991645374164,1.1261276255657078,4.916019884246281e-05
0,83,root_000_abc_pcd_mf30/abc_0000_step_v00/0500faf4-b2c4-4704-a31d-2a91de31b999_00004955_d6f9da33017048c683ac514f_step_019.txt,2048,1.0,0.0341796875,1.0,5.0446781751336406e-05
0,84,root_000_abc_pcd_mf30/abc_0000_step_v00/0509628b-730e-4bc9-9f1d-c06eee3f3c4f_00005357_8b751460405b49f789a2e056_step_000.txt,2048,0.9999409914016724,4.037526840842267,59.48749923706055,9.656275566284622e-05
0,85,root_000_abc_pcd_mf30/abc_0000_step_v00/052767bb-02dc-4e70-9a44-aee6b39ff4cb_00002265_ee36ce2e0fc6420195435501_step_008.txt,2048,0.9999539852142334,0.280505115253618,1.1445809602737427,7.442086554665384e-05
0,86,root_000_abc_pcd_mf30/abc_0000_step_v00/05288c11-a787-4492-ae7b-d13fe1b22123_00005916_a54c1bf056fa476a9329a2e3_step_002.txt,2048,0.9999799728393555,0.33305664092767984,0.75,4.988355365143082e-05
0,87,root_000_abc_pcd_mf30/abc_0000_step_v00/052c02b1-ff3b-41b5-8035-163702cb3095_00005808_157148e03e934eb58a2a45ee_step_033.txt,2048,1.0,0.13339416471247237,1.0,4.9724698678033086e-05
0,88,root_000_abc_pcd_mf30/abc_0000_step_v00/05568450-9d1d-4065-abf7-ed78abb99f7c_00009142_7595cbfd2e1443c3a5544b15_step_003.txt,2048,0.9985129833221436,0.5380128334116128,0.8352148267756724,5.031981360477389e-05
0,89,root_000_abc_pcd_mf30/abc_0000_step_v00/05587635-233b-49b2-93ef-33f9182cdae8_00004523_b9bb4a423d184d759ad674d9_step_000.txt,2048,1.0,0.05094666427339689,1.0,0.0
0,90,root_000_abc_pcd_mf30/abc_0000_step_v00/056241b4-7242-4f08-aa45-dddc14dc66e4_00001247_96503b6a26c64074ad598927_step_009.txt,2048,0.9999160170555115,0.5646023022422801,1.4064536701873092,0.0001372170475179152
0,91,root_000_abc_pcd_mf30/abc_0000_step_v00/05752f67-53ac-4b74-aaf5-5ea17f686567_00005311_9eb3b088ee874600bb384ad5_step_003.txt,2048,1.0,0.07666015625,1.0,4.950392045879881e-05
0,92,root_000_abc_pcd_mf30/abc_0000_step_v00/05775587-a893-43c7-93a6-578c0a12f014_00006055_cfab66be97f648649340e006_step_039.txt,2048,1.0,0.18017578125,1.0,5.0114186489869095e-05
0,93,root_000_abc_pcd_mf30/abc_0000_step_v00/05832af0-589f-4217-8a33-a7604e103147_00005301_9c746f210b944f40996ca9f3_step_000.txt,2048,0.7910379767417908,0.09898268502414598,0.2711159884929657,5.070933792894472e-05
0,94,root_000_abc_pcd_mf30/abc_0000_step_v00/05b43826-cf09-420a-b731-f01db6562dc9_00006920_5434c72be4b04a159d9063e9_step_047.txt,2048,1.0,0.0419921875,1.0,5.002954603357257e-05
0,95,root_000_abc_pcd_mf30/abc_0000_step_v00/05ba1867-89f0-4005-a8f1-04a22d380370_00000020_ad34a3f60c4a4caa99646600_step_000.txt,2048,0.9999859929084778,0.32383763757751716,0.8416270880352632,5.635878424518903e-05
0,96,root_000_abc_pcd_mf30/abc_0000_step_v00/05e4340c-6f62-4be4-9106-e9966678c08c_00008708_f60dbb6ba1a04b87a182f832_step_029.txt,2048,1.0,0.23341452164469226,1.120879054069519,6.591385386769955e-05
0,97,root_000_abc_pcd_mf30/abc_0000_step_v00/05f7904e-e15e-41dc-b56c-b8cb00b7b19c_00002653_185cf3437add427ba643feb3_step_000.txt,2048,1.0,0.683837890625,1.0,0.0
0,98,root_000_abc_pcd_mf30/abc_0000_step_v00/060dcfe6-2311-45d5-bf57-7efd8a203b37_00003187_580a4311b58d4ce1a35ecd8e_step_001.txt,2048,1.0,0.18896968592889607,1.0,0.0
0,99,root_000_abc_pcd_mf30/abc_0000_step_v00/060e375c-85d6-4f80-a998-207ea594c361_00000159_48a3f2e6f67a4aea9d6d097b_step_000.txt,2048,1.0,0.17865234516284545,1.100000023841858,6.345477806271593e-05
0,100,root_000_abc_pcd_mf30/abc_0000_step_v00/0665f41d-c7a5-4928-a8c7-4095c13c2a11_00003415_86545cc828ee4b3392520977_step_000.txt,2048,1.0,0.36851995905685314,1.0,7.16496424690849e-07
0,101,root_000_abc_pcd_mf30/abc_0000_step_v00/068e70cd-e0c8-4e4a-8100-d8377b01261a_00005161_e0ad136598ff4a6998c1cde0_step_002.txt,2048,1.0,0.2614177076611668,1.0,5.069354426628925e-05
0,102,root_000_abc_pcd_mf30/abc_0000_step_v00/06972c96-78b0-496a-a149-9b69622e7fd5_00001892_7dff003bccb549eca063340e_step_018.txt,2048,0.999966025352478,0.24529354023282088,1.0144996310334098,0.00010716352909581617
0,103,root_000_abc_pcd_mf30/abc_0000_step_v00/06a23cd1-42dd-4617-a6a7-5b4f9875dbc3_00006874_5434c72be4b04a159d9063e9_step_001.txt,2048,1.0,0.6559597215460944,1.0,5.011903212104318e-05
0,104,root_000_abc_pcd_mf30/abc_0000_step_v00/06a8fecd-a569-406d-9316-ca9b0f3df326_00004844_29ce3eb9259f4becb9a5e526_step_090.txt,2048,0.9999669790267944,0.3862012776080519,1.3795139789581299,6.734693138210623e-05
0,105,root_000_abc_pcd_mf30/abc_0000_step_v00/06e0fc05-9a84-42bf-9bca-2abc3021b5d6_00009478_00f1792682304700b2f2b301_step_001.txt,2048,1.0,0.028357257830066374,1.0,0.0
0,106,root_000_abc_pcd_mf30/abc_0000_step_v00/06f606f1-4892-412d-8445-8f011abf2237_00007056_ca14218b3f9046cb80cea7b8_step_000.txt,2048,0.9999949932098389,0.09893541410565376,0.3893809914588928,5.0851387855543884e-05
0,107,root_000_abc_pcd_mf30/abc_0000_step_v00/06fac47d-0023-4c32-b585-9ee01ae4e5bf_00001404_49414db2dd594dc6a3907cf3_step_007.txt,2048,1.0,0.7453899179414663,1.0,4.996691734962533e-05
0,108,root_000_abc_pcd_mf30/abc_0000_step_v00/06fc28a4-61b8-4f66-806b-cd2b815a4145_00002834_6d68d1b055dc4e7fa2bcb7da_step_019.txt,2048,1.0,0.6916229730335113,1.2957110404968262,7.272491851073593e-05
0,109,root_000_abc_pcd_mf30/abc_0000_step_v00/07010a36-8192-45f3-8bc8-d6059d9236f8_00005861_e3dbc642c3c949dcb7112fb4_step_000.txt,2048,1.0,0.23072133519746432,1.0,5.019414432919089e-05
0,110,root_000_abc_pcd_mf30/abc_0000_step_v00/0738bab7-a6c3-4be3-a9f3-7567f6f41f5a_00004893_29ce3eb9259f4becb9a5e526_step_139.txt,2048,1.0,0.30417507346885136,1.0,4.997893944815035e-05
0,111,root_000_abc_pcd_mf30/abc_0000_step_v00/0741d135-3ccd-41b6-beb9-21112db11b9b_00000095_79c7c1db73274f22b599eef0_step_000.txt,2048,0.999131977558136,0.7208647975262252,0.9090909957885742,0.00016564098377433445
0,112,root_000_abc_pcd_mf30/abc_0000_step_v00/074abc19-3072-412b-8fb4-a69b197711cf_00003913_1f103ae876d64e4b88f94d77_step_003.txt,2048,1.0,0.42182139923909406,1.0060369674339094,4.969445566010977e-05
0,113,root_000_abc_pcd_mf30/abc_0000_step_v00/07568d66-29d0-4ce5-8aa0-ef3c744a0d09_00009755_c08252f69aa94e0d82bc8dc9_step_002.txt,2048,1.0,0.330078125,1.0,5.058656530942951e-05
0,114,root_000_abc_pcd_mf30/abc_0000_step_v00/0759f76f-4fec-4595-97fb-220a98be4662_00000877_029c2575dd474650ba1b8d21_step_017.txt,2048,0.9999099969863892,0.22848978052501373,1.1321580410003662,7.617313158372885e-05
0,115,root_000_abc_pcd_mf30/abc_0000_step_v00/076468fa-57cc-494f-b670-4228201a10e4_00002381_714def7843f5436e85f97e11_step_003.txt,2048,1.0,0.24779843161377357,1.0,5.063126476362312e-05
0,116,root_000_abc_pcd_mf30/abc_0000_step_v00/07740e12-6ca6-4331-aef2-fc83b70995a1_00005017_0a675fbb89444f1a91da0315_step_002.txt,2048,1.0,0.32630660240973564,1.0,5.058500760568574e-05
